閏	ジュン ・ うるう	intercalation; illegitimate throne	general
云	ウン ・ いう ・ ここに	say	general
曳	エイ ・ ひく	pull; tug; jerk; admit; install; quote; refer to	general
薗	エン ・ オン	garden; yard; farm	general
甥	セイ ・ ソウ ・ ショウ ・ おい ・ むこ	nephew	general
襖	オウ ・ ふすま ・ あお	opaque sliding door	general
臆	オク ・ ヨク ・ むね ・ おくする	timidity; heart; mind; fear; cowardly	general
禾	カ ・ いね	2-branch tree radical (no. 115)	general
嘩	カ ・ ケ ・ かまびすしい	noisy	general
俄	ガ ・ にわか	sudden; abrupt; improvised	general
臥	ガ ・ ふせる ・ ふせる ・ ふす	bend down; bow; lie prostrate	general
駕	カ ・ ガ ・ かご ・ がする ・ しのぐ ・ のる	vehicle; palanquin; litter; hitch up an animal	general
廻	カイ ・ エ ・ まわる ・ まわす ・ もとおる ・ めぐる ・ めぐらす	round; game; revolve; go around; circumference	general
恢	カイ ・ ケ ・ ひろい	wide; large; enlarge	general
晦	カイ ・ つごもり ・ くらい ・ みそか ・ くらむ	dark; disappear	general
崖	ガイ ・ ゲ ・ ギ ・ がけ ・ きし ・ はて	cliff; bluff; precipice	general
鎧	カイ ・ ガイ ・ よろう ・ よろい	put on armor; arm oneself	general
浬	リ ・ かいり ・ のっと	knot; nautical mile	general
恰	コウ ・ カッ ・ チョウ ・ キョウ ・ あたかも	just as; as though; fortunately	general
椛	かば ・ もみじ	birch; maple	general
鞄	ハク ・ ホウ ・ ビョウ ・ かばん	suitcase; bag; briefcase	general
柑	コン ・ カン	citrus; orange	general
徽	キ ・ しるし	good; beautiful; badge	general
掬	キク ・ コク ・ きくす ・ むすぶ ・ すくう ・ たなごころ	scoop up water with the hand	general
桔	キツ ・ ケツ	used in plant names	general
砧	チン ・ きぬた	fulling block	general
汲	キュウ ・ くむ	draw (water); ladle; scoop; pump	general
灸	キュウ ・ ク ・ やいと	moxa cautery; chastisement	general
笈	キュウ	backpack bookcase	general
鋸	キョ ・ コ ・ のこ ・ のこぎり	saw (cuts wood)	general
蕎	キョウ ・ そば	buckwheat	general
僅	キン ・ ゴン ・ わずか	a wee bit	general
巾	キン ・ フク ・ おおい ・ ちきり ・ きれ	towel; hanging scroll; width; cloth radical (no. 50)	general
禽	キン ・ とり ・ とりこ	bird; captive; capture	general
